date,target_beta,final_beta_base,raw_target_beta,raw_beta_base,entropy,predicted_regime,actual_regime,raw_regime,stable_regime,deployment_state,lock_active,target_bucket,close,daily_price_return,return_l4,return_base
2018-01-01,1.0,1.0,3.315969132750639,0.9584558282701285,0.2889670321657215,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,147.63458251953125,0.0,0.0,0.0
2018-01-02,1.0,1.0,1.6927132961130156,0.6485200465461883,0.5436734702304653,BUST,LATE_CYCLE,BUST,BUST,DEPLOY_BASE,False,QQQ,150.22215270996094,0.01752685682629518,0.01752685682629518,0.01752685682629518
2018-01-03,1.0,1.0,2.332336122968897,0.9396647475427502,0.37847827147289465,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,151.68182373046875,0.009716749455228824,0.009716749455228824,0.009716749455228824
2018-01-04,1.0,0.32274604054196815,0.4668911277758127,0.5992921920752092,0.44643009057562916,BUST,LATE_CYCLE,BUST,BUST,DEPLOY_PAUSE,False,QQQ,151.94723510742188,0.0017497902545313693,0.0017497902545313693,0.0017497902545313693
2018-01-05,1.0,0.32274604054196815,2.1431533252815025,0.890484243179441,0.5935973572715815,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,153.47320556640625,0.01004276555546113,0.01004276555546113,0.0032412628191163394
2018-01-08,1.0,0.32274604054196815,0.5014705123794132,0.8494737958984744,0.7209509345303005,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,154.0703582763672,0.003890924853997113,0.003890924853997113,0.0012557805906739038
2018-01-09,1.0,0.32274604054196815,1.6217519840168813,0.9059792236114466,0.6032398480489372,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,154.0797576904297,6.100728373481523e-05,6.100728373481523e-05,1.968985926963203e-05
2018-01-10,1.0,0.32274604054196815,0.4487847726781523,0.8890098698627767,0.6518030334688222,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,153.71961975097656,-0.0023373475195664906,-0.0023373475195664906,-0.0007543696573106753
2018-01-11,0.09966760246924461,0.32274604054196815,0.1748342410720484,0.9429276373466083,0.4053956164994416,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,154.77174377441406,0.006844435506293323,0.006844435506293323,0.002209014459401031
2018-01-12,0.09966760246924461,0.32274604054196815,0.3058555022531056,0.8904584519972419,0.5966316113149692,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,True,CASH,155.90914916992188,0.007348921500591299,0.0007324493866986181,0.002371835316569581
