date,target_beta,final_beta_base,raw_target_beta,raw_beta_base,entropy,predicted_regime,actual_regime,raw_regime,stable_regime,deployment_state,lock_active,target_bucket,close,daily_price_return,return_l4,return_base
2018-01-01,1.0,1.0,3.2973402199327118,0.9520435106514168,0.3034475167130848,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,147.63458251953125,0.0,0.0,0.0
2018-01-02,1.0,1.0,1.6380482129634522,0.6275765103017379,0.4942289993210051,BUST,LATE_CYCLE,BUST,BUST,DEPLOY_PAUSE,False,QQQ,150.22215270996094,0.01752685682629518,0.01752685682629518,0.01752685682629518
2018-01-03,1.0,1.0,2.3105956158671916,0.9309058092765234,0.39526102514933437,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,151.68182373046875,0.009716749455228824,0.009716749455228824,0.009716749455228824
2018-01-04,1.0,0.33587407569498506,0.45528919767106524,0.5844001846860346,0.39951809401830723,BUST,LATE_CYCLE,BUST,BUST,DEPLOY_PAUSE,False,QQQ,151.94723510742188,0.0017497902545313693,0.0017497902545313693,0.0017497902545313693
2018-01-05,1.0,0.33587407569498506,2.113607051668376,0.8782077108442186,0.6091097126135083,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,153.47320556640625,0.01004276555546113,0.01004276555546113,0.0033731045983619403
2018-01-08,1.0,0.33587407569498506,0.4934859548002119,0.8359482300517586,0.733060126873484,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,154.0703582763672,0.003890924853997113,0.003890924853997113,0.0013068607889349252
2018-01-09,1.0,0.33587407569498506,1.6110767163511945,0.9000155677584425,0.618349144740843,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,154.0797576904297,6.100728373481523e-05,6.100728373481523e-05,2.0490765035092763e-05
2018-01-10,1.0,0.33587407569498506,0.44526967903308357,0.882046725981335,0.6685528707932423,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,153.71961975097656,-0.0023373475195664906,-0.0023373475195664906,-0.000785054437712361
2018-01-11,0.09694153271418895,0.33587407569498506,0.17356285344295558,0.936070705169586,0.4201357060607519,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,154.77174377441406,0.006844435506293323,0.006844435506293323,0.002298868449330207
2018-01-12,0.09694153271418895,0.33587407569498506,0.3015108308627956,0.8778095072107244,0.6109356851522603,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,True,CASH,155.90914916992188,0.007348921500591299,0.000712415714063578,0.002468312216366105
2018-01-15,0.09694153271418895,0.33587407569498506,0.4944322323933978,0.9399537467096291,0.4535369006302506,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,155.90914916992188,0.0,0.0,0.0
2018-01-16,0.09694153271418895,0.33587407569498506,0.38178474647561095,0.9366764585977009,0.4808367345668089,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,155.46368408203125,-0.0028572094085711486,-0.00027698225935228845,-0.0009596625691708495
2018-01-17,0.09694153271418895,0.33587407569498506,2.042197650984945,0.9016407124794696,0.6131447876413844,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,157.1412811279297,0.010790925583708866,0.0010460888654894916,0.0036243921563215826
2018-01-18,0.09694153271418895,0.33587407569498506,1.9283274667129682,0.9276310690087672,0.5285632202111493,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,157.16978454589844,0.00018138720623994686,1.7583953787645148e-05,6.092326023873778e-05
2018-01-19,0.09694153271418895,0.33587407569498506,0.7865686540789273,0.9233655672507769,0.5449150648475782,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,157.66259765625,0.0031355461342357227,0.000303964648148861,0.001053148659635407
2018-01-22,0.6674540643152992,0.33587407569498506,1.5975509955097213,0.8907477725598962,0.6295607642144369,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,159.34976196289062,0.010701106868219457,0.0010373817015435285,0.003594224378276466
2018-01-23,0.6674540643152992,0.33587407569498506,0.8664443494825537,0.8301666425920203,0.616299876334304,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,160.66726684570312,0.008268006594947641,0.0055185146055835,0.0027770090729180795
2018-01-24,0.6674540643152992,0.33587407569498506,0.08390883307417035,0.8473830367480558,0.6132828922205881,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,159.6246795654297,-0.006489108209419503,-0.004331181648158821,-0.002179523221923515
2018-01-25,0.6674540643152992,0.33587407569498506,1.6616465702069094,0.7828598737970733,0.5012459013671057,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,QQQ,159.5677947998047,-0.0003563657310377,-0.00023785775556380562,-0.00011969401052165513
2018-01-26,0.6674540643152992,0.33587407569498506,2.067447443194475,0.8033587600733274,0.34122657269820117,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,True,QQQ,162.01316833496094,0.015324981699623264,0.01022872132097113,0.005147264063403525
2018-01-29,0.6674540643152992,0.5735152864587009,1.8684704207194767,0.7909728985067368,0.23189816173646202,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,QQQ,161.22650146484375,-0.0048555736438087305,-0.003240872363142384,-0.001630861309583188
2018-01-30,0.6674540643152992,0.5735152864587009,0.9841021151683201,0.8151375836022653,0.4350315086948269,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,QQQ,159.8995361328125,-0.008230441769652819,-0.005493441810265177,-0.004720284169204093
2018-01-31,0.6674540643152992,0.5735152864587009,1.6307298015983374,0.8993719650460964,0.602244989503521,MID_CYCLE,LATE_CYCLE,MID_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,QQQ,160.56297302246094,0.004149085767812366,0.0027693241589191275,0.002379564112668628
2018-02-01,0.6674540643152992,0.5735152864587009,2.133975909775748,0.9018716252919075,0.6011812893984608,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,159.1981658935547,-0.00850013613484435,-0.005673450410435199,-0.004874958010313212
