date,target_beta,final_beta_base,raw_target_beta,raw_beta_base,entropy,predicted_regime,actual_regime,raw_regime,stable_regime,deployment_state,lock_active,target_bucket,close,daily_price_return,return_l4,return_base
2018-01-01,1.0,1.0,3.2808314224723887,0.9499414796207605,0.31247824228855386,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,147.63458251953125,0.0,0.0,0.0
2018-01-02,1.0,1.0,1.6271318138922897,0.6233941696478281,0.4875852659332657,BUST,LATE_CYCLE,BUST,BUST,DEPLOY_PAUSE,False,QQQ,150.22215270996094,0.01752685682629518,0.01752685682629518,0.01752685682629518
2018-01-03,1.0,1.0,2.301857387525332,0.9273853024988071,0.4068420478857731,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,151.68182373046875,0.009716749455228824,0.009716749455228824,0.009716749455228824
2018-01-04,1.0,0.33929151761836346,0.4516529702810067,0.5797327953230085,0.38643136902643144,BUST,LATE_CYCLE,BUST,BUST,DEPLOY_PAUSE,False,QQQ,151.94723510742188,0.0017497902545313693,0.0017497902545313693,0.0017497902545313693
2018-01-05,1.0,0.33929151761836346,2.0987870361021757,0.8720499664636844,0.6206414926962701,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,153.47320556640625,0.01004276555546113,0.01004276555546113,0.003407425166397834
2018-01-08,1.0,0.33929151761836346,0.48953359135385943,0.829253062346657,0.7404854161447,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,154.0703582763672,0.003890924853997113,0.003890924853997113,0.0013201577986516897
2018-01-09,1.0,0.33929151761836346,1.603923390936797,0.8960194177496577,0.6292727182277882,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,154.0797576904297,6.100728373481523e-05,6.100728373481523e-05,2.0699253884159562e-05
2018-01-10,1.0,0.33929151761836346,0.4430555766727062,0.8776607508522868,0.6784753165122619,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,153.71961975097656,-0.0023373475195664906,-0.0023373475195664906,-0.000793042187115232
2018-01-11,0.09493276721594844,0.33929151761836346,0.17294305635596072,0.9327279743675944,0.4326595242597738,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,154.77174377441406,0.006844435506293323,0.006844435506293323,0.002322258910171273
2018-01-12,0.09493276721594844,0.33929151761836346,0.29965757407320914,0.8724139914856454,0.6227116590565619,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,True,CASH,155.90914916992188,0.007348921500591299,0.0006976534541039123,0.0024934267287938425
