date,target_beta,final_beta_base,raw_target_beta,raw_beta_base,entropy,predicted_regime,actual_regime,raw_regime,stable_regime,deployment_state,lock_active,target_bucket,close,daily_price_return,return_l4,return_base
2018-01-01,1.0,1.0,3.348421351350619,0.9681003311730796,0.26339836787674553,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,147.63458251953125,0.0,0.0,0.0
2018-01-02,1.0,1.0,1.6430622617344344,0.6294975155598694,0.5488361175398276,BUST,LATE_CYCLE,BUST,BUST,DEPLOY_PAUSE,False,QQQ,150.22215270996094,0.01752685682629518,0.01752685682629518,0.01752685682629518
2018-01-03,1.0,1.0,2.2995287997244676,0.92644714789644,0.45002343527417993,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,151.68182373046875,0.009716749455228824,0.009716749455228824,0.009716749455228824
2018-01-04,1.0,0.31947091678018896,0.45805933294039053,0.5879558753795102,0.44001164394566095,BUST,LATE_CYCLE,BUST,BUST,DEPLOY_PAUSE,False,QQQ,151.94723510742188,0.0017497902545313693,0.0017497902545313693,0.0017497902545313693
2018-01-05,1.0,0.31947091678018896,2.115680164056483,0.8790690929460834,0.6397858141393286,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_PAUSE,False,QQQ,153.47320556640625,0.01004276555546113,0.01004276555546113,0.003208371519011671
2018-01-08,1.0,0.31947091678018896,0.4943741705124277,0.8374528369109985,0.7470742364548517,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_PAUSE,False,QQQ,154.0703582763672,0.003890924853997113,0.003890924853997113,0.0012430373302292806
2018-01-09,1.0,0.31947091678018896,1.5816733797022844,0.8835896207756094,0.65769427972103,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,154.0797576904297,6.100728373481523e-05,6.100728373481523e-05,1.9490052865030534e-05
2018-01-10,1.0,0.31947091678018896,0.43716920902697914,0.8660002862971644,0.6840510146952615,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,153.71961975097656,-0.0023373475195664906,-0.0023373475195664906,-0.0007467145549098074
2018-01-11,0.08885167474533964,0.31947091678018896,0.17250811880906552,0.9303822403113107,0.4785966934418649,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,154.77174377441406,0.006844435506293323,0.006844435506293323,0.002186598086038405
2018-01-12,0.08885167474533964,0.31947091678018896,0.30456915343463775,0.8867134149807965,0.6164163942468827,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,True,CASH,155.90914916992188,0.007348921500591299,0.0006529639828995714,0.0023477666891395443
2018-01-15,0.08885167474533964,0.31947091678018896,0.48764143163321877,0.9270439115502372,0.5288055969942653,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,155.90914916992188,0.0,0.0,0.0
2018-01-16,0.08885167474533964,0.31947091678018896,0.3740053036288432,0.9175902561162219,0.5647445532438726,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,155.46368408203125,-0.0028572094085711486,-0.0002538678410496879,-0.0009127953091892063
2018-01-17,0.08885167474533964,0.31947091678018896,2.0222283712923157,0.8928241733158484,0.63827016595825,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,157.1412811279297,0.010790925583708866,0.0009587918101648645,0.0034473868891342673
2018-01-18,0.08885167474533964,0.31947091678018896,1.9013386427206986,0.9146479672880236,0.5581943281287913,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,157.16978454589844,0.00018138720623994686,1.61165570517976e-05,5.7947937069673036e-05
